30:11:00;0
30:14:00;0
30:17:00;0
30:19:00;0
30:22:00;0
30:25:00;0
30:28:00;0
30:31:00;0
30:34:00;0
30:37:00;0
30:40:00;0
30:43:00;0
30:46:00;0
30:49:00;0
30:52:00;0
30:54:00;0
30:57:00;0
31:01:00;0
31:04:00;0
31:07:00;0
31:10:00;0
31:13:00;0
31:16:00;0
31:19:00;0
31:23:00;0
31:26:00;0
31:29:00;0
31:32:00;0
31:35:00;0
31:38:00;0
31:41:00;0
31:44:00;0
31:47:00;0
31:50:00;0
31:52:00;0
31:55:00;0
31:58:00;0
32:01:00;0
32:04:00;0
32:06:00;0
32:10:00;0
32:12:00;0
32:15:00;0
32:18:00;0
32:21:00;0
32:24:00;0
32:29:00;0
32:33:00;0
32:36:00;0
32:39:00;0
32:42:00;0
32:45:00;0
32:47:00;0
32:50:00;0
32:53:00;0
32:56:00;0
32:59:00;0
33:02:00;0
33:05:00;0
33:08:00;0
33:11:00;0
33:14:00;0
33:17:00;0
33:20:00;0
33:23:00;0
33:26:00;0
33:29:00;0
33:32:00;0
33:34:00;0
33:37:00;0
33:40:00;0
33:43:00;0
33:46:00;0
33:48:00;0
33:51:00;0
33:53:00;0
33:56:00;0
33:59:00;0
34:02:00;0
34:04:00;0
34:07:00;0
34:10:00;0
34:13:00;0
34:16:00;0
34:18:00;0
34:21:00;0
34:23:00;0
34:26:00;0
34:29:00;0
34:31:00;0
34:34:00;0
34:37:00;0
34:40:00;0
34:43:00;0
34:46:00;0
34:49:00;0
34:51:00;0
34:54:00;0
34:59:00;0
35:01:00;25
35:03:00;25
35:05:00;25
35:07:00;25
35:09:00;25
35:12:00;25
35:14:00;25
35:15:00;25
35:18:00;25
35:19:00;25
35:21:00;25
35:24:00;25
35:26:00;25
35:29:00;25
35:31:00;25
35:35:00;25
35:37:00;25
35:39:00;25
35:41:00;25
35:44:00;25
35:49:00;25
35:52:00;25
35:56:00;25
35:58:00;25
36:02:00;25
36:04:00;25
36:07:00;25
36:09:00;25
36:13:00;25
36:16:00;25
36:18:00;25
36:21:00;25
36:24:00;25
36:26:00;25
36:31:00;25
36:34:00;25
36:37:00;25
36:39:00;25
36:45:00;25
36:48:00;25
36:50:00;25
36:53:00;25
36:55:00;25
36:58:00;25
37:02:00;25
37:04:00;25
37:07:00;25
37:10:00;25
37:12:00;25
37:15:00;25
37:17:00;25
37:20:00;25
37:23:00;25
37:26:00;25
37:29:00;25
37:31:00;25
37:34:00;25
37:39:00;25
37:43:00;25
37:46:00;25
37:50:00;25
37:53:00;25
37:56:00;25
37:59:00;25
38:03:00;25
38:06:00;25
38:09:00;25
38:12:00;25
38:15:00;25
38:18:00;25
38:20:00;25
38:24:00;25
38:26:00;25
38:29:00;25
38:31:00;25
38:34:00;25
38:37:00;25
38:40:00;25
38:43:00;25
38:46:00;25
38:49:00;25
38:52:00;25
38:57:00;25
38:59:00;25
39:02:00;25
39:05:00;25
39:08:00;28
39:12:00;28
39:15:00;31
39:18:00;31
39:21:00;31
39:23:00;34
39:26:00;34
39:29:00;37
39:31:00;37
39:38:00;40
39:41:00;40
39:43:00;43
39:46:00;43
39:49:00;46
39:51:00;46
39:54:00;46
39:56:00;46
39:59:00;49
40:02:00;49
40:04:00;52
40:07:00;52
40:09:00;52
40:12:00;55
40:15:00;55
40:18:00;58
40:21:00;58
40:24:00;58
40:27:00;61
40:29:00;61
40:32:00;64
40:36:00;64
40:39:00;67
40:42:00;67
40:45:00;67
40:48:00;70
40:50:00;70
40:53:00;73
40:55:00;73
40:58:00;73
41:01:00;76
41:03:00;76
41:06:00;76
41:09:00;79
41:11:00;79
41:14:00;82
41:17:00;82
41:20:00;85
41:23:00;85
41:26:00;85
41:29:00;88
41:31:00;88
41:34:00;88
41:37:00;91
41:40:00;91
41:43:00;94
41:46:00;94
41:49:00;97
41:52:00;97
41:55:00;97
41:58:00;100
42:00:00;101
42:03:00;101
42:07:00;101
42:10:00;101
42:13:00;101
42:16:00;101
42:19:00;101
42:22:00;101
42:25:00;101
42:27:00;101
42:30:00;101
42:33:00;101
42:36:00;101
42:39:00;101
42:43:00;101
42:46:00;101
42:49:00;101
42:52:00;101
42:55:00;101
42:58:00;101
43:01:00;101
43:04:00;101
43:06:00;101
43:09:00;101
43:12:00;101
43:17:00;101
43:19:00;101
43:22:00;101
43:24:00;101
43:27:00;101
43:30:00;101
43:33:00;101
43:36:00;101
43:39:00;101
43:41:00;101
43:44:00;101
43:48:00;101
43:52:00;101
43:55:00;101
43:58:00;101
44:01:00;101
44:04:00;101
44:07:00;101
44:10:00;101
44:13:00;101
44:16:00;101
44:19:00;101
44:21:00;101
44:25:00;101
44:28:00;101
44:31:00;101
44:33:00;101
44:37:00;101
44:39:00;101
44:42:00;101
44:45:00;101
44:49:00;101
44:52:00;101
44:56:00;101
44:59:00;101
45:02:00;101
45:05:00;101
45:08:00;101
45:11:00;101
45:14:00;101
45:17:00;101
45:20:00;101
45:22:00;101
45:25:00;101
45:28:00;101
45:31:00;101
45:34:00;101
45:36:00;101
45:39:00;101
45:42:00;101
45:45:00;101
45:48:00;101
45:51:00;101
45:53:00;101
45:56:00;101
45:59:00;101
46:02:00;101
46:05:00;101
46:07:00;101
46:10:00;101
46:13:00;101
46:15:00;101
46:19:00;101
46:21:00;101
46:24:00;101
46:28:00;101
46:32:00;101
46:35:00;101
46:37:00;101
46:40:00;101
46:43:00;101
46:46:00;101
46:49:00;101
46:51:00;101
46:54:00;101
46:57:00;101
47:02:00;101
47:04:00;101
47:07:00;101
47:10:00;101
47:12:00;101
47:15:00;101
47:17:00;101
47:20:00;101
47:22:00;101
47:25:00;101
47:28:00;101
47:31:00;101
47:34:00;101
47:36:00;101
47:39:00;101
47:42:00;101
47:44:00;101
47:47:00;101
47:50:00;101
47:52:00;101
47:55:00;101
47:57:00;101
48:01:00;101
48:03:00;101
48:05:00;101
48:08:00;101
48:11:00;101
48:14:00;101
48:16:00;101
48:19:00;101
48:21:00;101
48:24:00;101
48:26:00;101
48:29:00;101
48:32:00;101
48:34:00;101
48:36:00;101
48:39:00;101
48:42:00;101
48:44:00;101
48:46:00;101
48:48:00;101
48:49:00;101
48:51:00;101
48:54:00;101
48:56:00;101
49:00:00;101
49:02:00;101
49:04:00;101
49:07:00;101
49:09:00;101
49:11:00;101
49:13:00;101
49:15:00;101
49:18:00;101
49:21:00;101
49:23:00;101
49:26:00;101
49:29:00;101
49:31:00;101
49:33:00;101
49:36:00;101
49:38:00;101
49:40:00;101
49:43:00;101
49:45:00;101
49:48:00;101
49:52:00;101
49:54:00;101
49:56:00;101
49:59:00;101
50:01:00;101
50:03:00;101
50:05:00;101
50:07:00;101
50:11:00;101
50:13:00;101
50:16:00;101
50:18:00;101
50:21:00;101
50:24:00;101
50:25:00;101
50:28:00;101
50:30:00;101
50:33:00;101
50:36:00;101
50:39:00;101
50:43:00;101
50:45:00;101
50:48:00;101
50:51:00;101
50:55:00;101
50:57:00;101
50:59:00;101
51:02:00;101
51:04:00;101
51:06:00;101
51:09:00;101
51:11:00;101
51:13:00;101
51:15:00;101
51:17:00;101
51:20:00;101
51:22:00;101
51:25:00;101
51:27:00;101
51:30:00;101
51:34:00;101
51:36:00;101
51:39:00;101
51:42:00;101
51:45:00;101
51:49:00;101
51:51:00;101
51:53:00;101
51:56:00;101
51:59:00;101
52:01:00;101
52:04:00;101
52:07:00;101
52:10:00;101
52:13:00;101
52:16:00;101
52:19:00;101
52:22:00;101
52:24:00;101
52:26:00;101
52:29:00;101
52:32:00;101
52:35:00;101
52:38:00;101
52:40:00;101
52:43:00;101
52:46:00;101
52:48:00;101
52:51:00;101
52:53:00;101
52:56:00;101
52:59:00;101
53:02:00;101
53:04:00;101
53:07:00;101
53:09:00;101
53:12:00;101
53:15:00;101
53:19:00;101
53:21:00;101
53:24:00;101
53:27:00;101
53:29:00;101
53:32:00;101
53:35:00;101
53:37:00;101
53:40:00;101
53:42:00;101
53:44:00;101
53:47:00;101
53:49:00;101
53:52:00;101
53:54:00;101
53:57:00;101
53:59:00;101
54:03:00;101
54:05:00;101
54:08:00;101
54:10:00;101
54:13:00;101
54:16:00;101
54:18:00;101
54:21:00;101
54:23:00;101
54:26:00;101
54:28:00;101
54:31:00;101
54:33:00;101
54:35:00;101
54:38:00;101
54:40:00;101
54:43:00;101
54:45:00;101
54:47:00;101
54:50:00;101
54:52:00;101
54:55:00;101
54:57:00;101
55:00:00;101
55:02:00;101
55:05:00;101
55:08:00;101
55:10:00;101
55:13:00;101
55:17:00;101
55:20:00;101
55:22:00;101
55:24:00;101
55:27:00;101
55:29:00;101
55:32:00;101
55:34:00;101
55:37:00;101
55:39:00;101
55:42:00;101
55:45:00;101
55:47:00;101
55:50:00;101
55:52:00;101
55:55:00;101
55:58:00;101
56:00:00;101
56:03:00;101
56:07:00;101
56:12:00;101
56:16:00;101
56:20:00;101
56:25:00;101
56:29:00;101
56:33:00;101
56:36:00;101
56:38:00;101
56:41:00;101
56:44:00;101
56:48:00;101
56:52:00;101
56:56:00;101
57:01:00;101
57:04:00;101
57:06:00;101
57:11:00;101
57:13:00;101
57:15:00;101
57:18:00;101
57:21:00;101
57:25:00;101
57:28:00;101
57:32:00;101
57:35:00;101
57:37:00;101
57:40:00;101
57:42:00;101
57:45:00;101
57:48:00;101
57:51:00;101
57:53:00;101
57:57:00;101
58:00:00;101
58:03:00;101
58:05:00;101
58:08:00;101
58:11:00;101
58:15:00;101
58:18:00;101
58:23:00;101
58:27:00;101
58:30:00;101
58:34:00;101
58:37:00;101
58:42:00;101
58:46:00;101
58:51:00;101
58:54:00;101
58:59:00;101
59:03:00;101
59:07:00;101
59:10:00;101
59:14:00;101
59:18:00;101
59:22:00;101
59:26:00;101
59:29:00;101
59:33:00;101
59:35:00;101
59:38:00;101
59:41:00;101
59:44:00;101
59:48:00;101
59:50:00;101
59:54:00;101
59:57:00;101
59:59:00;101
60:02:00;101
60:06:00;101
60:09:00;101
60:12:00;101
60:15:00;101
60:18:00;101
60:21:00;101
60:24:00;101
60:26:00;101
60:29:00;101
60:32:00;101
60:35:00;101
60:38:00;101
60:42:00;101
60:46:00;101
60:50:00;101
60:52:00;101
60:55:00;101
60:58:00;101
61:02:00;101
61:05:00;101
61:08:00;101
61:11:00;101
61:14:00;101
61:17:00;101
61:20:00;101
61:22:00;101
61:25:00;101
61:29:00;101
61:31:00;101
61:34:00;101
61:38:00;101
61:40:00;101
61:43:00;101
61:45:00;101
61:48:00;101
61:51:00;101
61:53:00;101
61:56:00;101
61:58:00;101
62:01:00;101
62:04:00;101
62:09:00;101
62:13:00;101
62:17:00;101
62:20:00;101
62:24:00;101
62:27:00;101
62:29:00;101
62:31:00;101
62:34:00;101
62:37:00;101
62:40:00;101
62:43:00;101
62:46:00;101
62:48:00;101
62:51:00;101
62:54:00;101
62:56:00;101
63:00:00;101
63:02:00;101
63:05:00;101
63:08:00;101
63:11:00;101
63:13:00;101
63:16:00;101
63:19:00;101
63:22:00;101
63:25:00;101
63:27:00;101
63:29:00;101
63:32:00;101
63:35:00;101
63:40:00;101
63:43:00;101
63:47:00;101
63:49:00;101
63:52:00;101
63:55:00;101
63:57:00;101
64:00:00;101
64:03:00;101
64:06:00;101
64:09:00;101
64:11:00;101
64:14:00;101
64:16:00;101
64:19:00;101
64:21:00;101
64:24:00;101
64:27:00;101
64:30:00;101
64:33:00;101
64:35:00;101
64:38:00;101
64:40:00;101
64:43:00;101
64:45:00;101
64:48:00;101
64:51:00;101
64:54:00;101
64:57:00;101
65:00:00;101
65:02:00;101
65:05:00;101
65:08:00;101
65:10:00;101
65:13:00;101
65:16:00;101
65:18:00;101
65:22:00;101
65:25:00;101
65:28:00;101
65:30:00;101
65:33:00;101
65:36:00;101
65:41:00;101
65:44:00;101
65:46:00;101
65:48:00;101
65:51:00;101
65:53:00;101
65:58:00;101
66:03:00;101
66:07:00;101
66:09:00;101
66:12:00;101
66:15:00;101
66:17:00;101
66:21:00;101
66:23:00;101
66:25:00;101
66:28:00;101
66:32:00;101
66:35:00;101
66:37:00;101
66:41:00;101
66:43:00;101
66:45:00;101
66:47:00;101
66:50:00;101
66:52:00;101
66:54:00;101
66:57:00;101
67:00:00;101
67:03:00;101
67:06:00;101
67:08:00;101
67:11:00;101
67:14:00;101
67:16:00;101
67:19:00;101
67:20:00;101
67:23:00;101
67:25:00;101
67:28:00;101
67:30:00;101
67:34:00;101
67:36:00;101
67:38:00;101
67:40:00;101
67:42:00;101
67:45:00;101
67:48:00;101
67:50:00;101
67:53:00;101
67:55:00;101
67:57:00;101
67:59:00;101
68:03:00;101
68:06:00;101
68:08:00;101
68:10:00;101
68:13:00;101
68:15:00;101
68:17:00;101
68:19:00;101
68:21:00;101
68:23:00;101
68:26:00;101
68:29:00;101
68:32:00;101
68:35:00;101
68:37:00;101
68:40:00;101
68:42:00;101
68:44:00;101
68:47:00;101
68:48:00;101
68:51:00;101
68:53:00;101
68:56:00;101
68:58:00;101
69:01:00;101
69:03:00;101
69:04:00;101
69:06:00;101
69:08:00;101
69:10:00;101
69:14:00;101
69:16:00;101
69:19:00;101
69:21:00;101
69:23:00;101
69:25:00;101
69:28:00;101
69:30:00;101
